id,title,intro,poster,pubdate,url,rating,genres,star,comment,tags,star_time,card
34949694,往复书简：初恋与不伦,"✉【编辑推荐】
是枝裕和、椎名林檎、满岛光推崇的日剧大神，《东京爱情故事》《四重奏》编剧坂元裕二唯一心碎小说集首度引进；
写给孤独者的深情书简，致艰难生存的你：爱是相互看见，更是相互拯救
★  日剧大神·爱的灵魂捕手坂元裕二唯一心碎故事集：“我要说的，是这个世界的痛楚，和与痛楚数量相当的喜悦。”
一如他深受喜爱的影视作品，坂元的小说擅长捕捉日常细节，刻画普通人情感，在既冷酷又饱含温柔、既有伤害也有无尽深情的故事中，讲述爱与救赎的永恒主题。
·
★  “哪怕一个也好，我想将那些艰难活着的人，从他们的生活中拯救出来”
突破恋爱小说边界，触及深层社会问题与边缘人生存状况，替被霸凌者、被漠视者与被抛弃者努力发出声音。
“比起多数派，我更想为少数派书写。让他们感到原来这么想的人不只我一个。”
——坂元裕二
·
★ 初恋是一次奋不顾身的冒险，不伦是一场无法回头的逃亡：
漠视是一种暴力，而相互看见就是初恋的开始；背叛是一场杀戮，重新去爱就是最好的报复——而爱是相互看见，更是相互拯救。
·
★ 独特的书信体小说，金句王坂元裕二集毕生功力写下的极具个人特色故事集：
以写信对抗冷漠、对抗背叛、对抗死亡，用书信体写著暗涌日常，在聊天记录里刻画日常、人性、爱的残酷、孤独者的相互救赎。
·
★ 特别收录作者坂元裕二手写寄语，给中国读者的心意：
“这是关于两个人之间通过书信把心系在一起的故事，而我现在也正在写这封信。希望这封渡海传达的信可以让你们的心有所震动。谢谢，期待着有朝一日能相见。”
·
★ 日式信封装设计×书封独立插画
信封装使用日本广告纸手工裱糊，以独特而切题的方式呈现这部“信”的故事；书封插画为星空上掉落的床单，深蓝忧郁，暗合初恋纯真与不伦挣扎。
·
★ 是枝裕和、小泉今日子落泪推荐；高桥一生、满岛光真情献声
·
✉【内容简介】
本书是日剧大神坂元裕二的一部中篇小说集，书中以书信邮件、聊天记录的形式描绘出两则心碎又心动的恋爱物语，也是现代人触动最深的情感形式：初恋与不伦。坂元裕二讲述得克制、文艺、美好，把注定悲伤的故事用优美清新的口吻娓娓道来，感动万千读者。
·
《初恋》：从久未联系的初恋女孩那里收到了一封信。同一时间，女孩的婚约者是一场交通事故的肇事司机，并且在那起事故中逃逸了……
《不伦》：妻子突然说要去非洲做除地雷的志愿者，就这么抛下丈夫开启了自己的旅程，但却遭遇恐怖袭击，去世了。一年后，还在调查事件的丈夫突然收到了一封信：“你的妻子还活着，和我的丈夫在非洲生活着。”两颗同样丧气的心慢慢靠近……",https://dou.img.lithub.cc/book/34949694.jpg,2020-8,https://book.douban.com/subject/34949694/,8.2,,4,一口气读完的两个故事，用对话的方式来写故事很像剧本,,2020-10-15 13:08:19,[日] 坂元裕二 / 2020 / 北京联合出版公司
30216624,How to Take Smart Notes,"The key to good and efficient writing lies in the intelligent organisation of ideas and notes. This book helps students, academics and nonfiction writers to get more done, write intelligent texts and learn for the long run. It teaches you how to take smart notes and ensure they bring you and your projects forward. The Take Smart Notes principle is based on established psychological insight and draws from a tried and tested note-taking-technique. This is the first comprehensive guide and description of this system in English, and not only does it explain how it works, but also why. It suits students and academics in the social sciences and humanities, nonfiction writers and others who are in the business of reading, thinking and writing. Instead of wasting your time searching for notes, quotes or references, you can focus on what really counts: thinking, understanding and developing new ideas in writing. It does not matter if you prefer taking notes with pen and paper or on a computer, be it Windows, Mac or Linux. And you can start right away.",https://dou.img.lithub.cc/book/30216624.jpg,2017-2-24,https://book.douban.com/subject/30216624/,8.5,,,,,2020-10-15 08:18:25,Sönke Ahrens / 2017 / CreateSpace Independent Publishing Platform
11524204,围城,《围城》是一幅栩栩如生的世井百态图，人生的酸甜苦辣千般滋味均在其中得到了淋漓尽致的体现。钱钟书先生将自己的语言天才并入极其渊博的知识，再添加上一些讽刺主义的幽默调料，以一书而定江山。《围城》显示给我们一个真正的聪明人是怎样看人生，又怎样用所有作家都必得使用的文字来表述自己的“观”和“感”的。,https://dou.img.lithub.cc/book/11524204.jpg,1991-2-1,https://book.douban.com/subject/11524204/,9.2,,,,,2020-10-15 08:12:48,钱锺书 / 1991 / 人民文学出版社
34988734,走出唯一真理观,"★陈嘉映2007—2018自选文集。
★《何为良好生活》后新作，认真思考，认真表述这些思考，召唤爱思考的人来一道思考。
★在危机与纷争爆发的时代，哲学如何协助我们反思生活。“我们与其说需要共识，不如说需要学会，没有共识的人应该如何一起生存。”
本书是陈嘉映先生选编自己于2007—2018年间所作演讲、访谈与评论结集。
有不同的道，从前有不同的道，现在有不同的道，将来还有不同的道。重要的问题不是找到唯一的道，而是这些不同的道之间怎样呼应，怎样交流，怎样斗争。你要是坚持说，哲学要的就是唯一的真理体系，那我不得不说，哲学已经死了。
哲学，尤其今天的哲学，不是宣教式的，不是上智向下愚宣教。我们之所求，首先不是让别人明白，而是求自己明白。
“我个人想要的是，认真思考，认真表述这些思考，召唤爱思考的人来一道思考。”",https://dou.img.lithub.cc/book/34988734.jpg,2020-5,https://book.douban.com/subject/34988734/,8.5,,3,,,2020-10-13 23:48:19,陈嘉映 / 2020 / 上海文艺出版社
34945817,Shape Up,"Shape Up is for product development teams who struggle to shape, build, and ship. Written by the innovators behind Basecamp—one of the biggest and longest-running software as a service apps—the book gives teams language and specific techniques to address the risks and unknowns at each stage of the product development process. Full of eye-opening insights, Shape Up will help you break free of ""best practices"" that aren't really working, think deeper about the right problems, and start shipping meaningful projects your team can celebrate.
在线阅读：https://basecamp.com/shapeup",https://dou.img.lithub.cc/book/34945817.jpg,2019,https://book.douban.com/subject/34945817/,8.3,,3,了解国外的产品实现流程，虽然看起来都是需求定义决策实现的过程，但是可以看出来确实根据工作中各种坑总结出来的方法论，但是最基础的前提实际上是合作同事的专业性，最简单的ShapeUP的精确和模糊粒度就需要研发-设计师小组具有高度自主和专业性,,2020-10-13 19:04:09,Ryan Singer / 2019 / Basecamp
34872741,印尼 Etc.,"印度尼西亚是世界上最大的群岛国家，由13,500座岛屿组成，住着360个族群，说看719种语言。它不仅拥有丰富的天然资源，也是一个有着无与伦比的文化多样性与异质性的国家。印尼长年饱受殖民剥削与冲突战争蹂躏，拥有复杂的殖民经验与艰辛的现代化历程，加上其地理特征所导致的多种族、 多语言、多宗教的特性，要理解它殊为困难。伊丽莎白·皮萨尼曾先后以驻外记者和艾滋病流行病学家的身份周游印尼诸岛，深入观察和理解这个神秘多变、处于现代与传统的奇妙交汇处的国度，并深入剖析印尼近代史、政治制度、种族宗教认同、僵化官僚体制，以及传统的“黏稠”文化，将游历中所见所闻的零星片段逐渐拼凑成一幅完整的印尼画像。",https://dou.img.lithub.cc/book/34872741.jpg,2019-10,https://book.douban.com/subject/34872741/,8.2,,3,,,2020-10-12 23:32:09,[英] 伊莉莎白·皮萨尼 / 2019 / 上海三联书店
33442259,倦怠社会,"否定性的社会已经消失，取而代之的是充溢着积极性的社会。
从这一范式转移出发，韩炳哲展示了当今社会的病理形态，其中包括忧郁症、注意力缺乏症、过劳症等精神疾病。它们不是传染病，而是梗阻症，不是由否定性的、免疫学上的他者导致，而是源于过量的肯定性。
因此，一切免疫学式预防和抵抗措施都失效了。韩的论述最终以一个社会远景结束，他有意赋予其一个含有歧义的名称“倦怠社会”。其中，生命变成了生存，生存导向对健康的狂热崇拜，健康带来了疾病和僵死。
失去了死亡的否定性，生命自身僵化成为死亡。
一部为当下全球化时代做出诊断的重要作品。
********************
1．这本书讲什么？
我们的竞争性的、效绩主导的社会正在影响着我们每个人。较之于提高生命质量，多任务处理、用户界面友好的技术正在制造混乱，从抑郁症，到注意力分散，到人格分裂，社会中蔓延着一种普遍的不安情绪。韩炳哲诉诸文学、哲学、社会科学和自然科学以发掘一种可能，在令人疲惫不堪的信息时代里开辟自我的一隅风景。
2．作者的观点是什么？
（1）各种精神疾病，如抑郁症、注意力缺陷多动症、边缘性人格障碍或疲劳综合征主导了21世纪初的疾病形态。这都指向一种过度的肯定性，即自我在过度狂热中燃尽了自身。
（2）功绩社会中的人，虽然摆脱了福柯意义上的规训社会，却又陷入了新的精神规训社会，比起他人的剥削，自我剥削更加严重地导致了自我崩溃。
（3）“积极生活”的态度导致焦虑和歇斯底里，人们不仅没能实现自由，反而丧失了沉思的幸福。
（4）作者主张从面对世界的倦怠回归面向自我的倦怠，在孤独和精神寻求中，为自我重建一个闲适空间。在其中人们相互关注，组成亲密的友邻社会。
（5）作者呼吁重建节日和假日的神圣意义，在其中人们能够感受自我的超越性存在和闲暇，而不只是物质性存在和消费的层面。只有逃离百货商店式的世界，重建节日庆典般的场所，生命才能获得应有的意义。
3．对我们有什么启发？
（1）在人人备感生存艰难和生活压力的世界里，努力做得更好是不是唯一的目标和出路？面对越来越多的心理压力和疾病，经济条件和社会地位能否与幸福划上等号？韩炳哲提示我们，短视的和功利的思维方式，必须让位于全局性的和通向未来的智慧。
（2）思想面对当代社会现状，将会说些什么？思想者应该怎样思想，写作？韩炳哲作品的主题和风格，也为我们提供了可资借鉴的参考样本。
4．作者是一个怎样的人？
（1）韩炳哲被誉为“德国哲学界的一颗新星”（西班牙《国家报》）。他回归哲学的人文传统和批判传统，在学院化的哲学研究之外，独辟哲学写作新境界，在数字媒体时代照察社会情况和人类心灵，被誉为“互联网时代的精神分析师”（杨小刚）“大数据时代的哲学批判指南”（思郁）。
（2）兼具韩国人的浪漫气质和德国哲学传统的理性批判精神。韩炳哲对当代社会的洞察深刻，剖判犀利，而其内在的精神诉求却是宁静沉思的、美学意义的生命存在，具有“东方哲人的细腻与韵味”（夏可君）。
（3）哲学小品式的文字风格，长于思辨，而又胜在言传。韩炳哲的作品简洁、明快，“充满灵性，锋芒毕现”（贾克防）。诸位中译者的认真细致和精敏才思也为中文版增色颇多。
（4）法国哲学家阿兰•巴迪欧为其《爱欲之死》作序。韩炳哲在欧美已产生较大影响，作品被译成近20种文字，包括巴迪欧在内的诸多学者对韩炳哲做出了回应和评赞。
阅读韩炳哲的作品，无论如何都是富有才思智慧的享受。
——阿兰•巴迪欧（Alain Badiou），法国哲学家
韩炳哲属于这一类哲学家，在他们之前，没有人寻求改变世界之道，甚至没有人充分意识到这种改变的必要性。
——《高等教育内部参考》（Inside Higher Ed）
韩炳哲揭示出，在大数据时代，批判理论将且必将重整旗鼓。
——威尔•戴维斯（Will Davies）
5．中文版作品及其评价。
（1）韩炳哲作品系列图书共9种，包括了作者主要和有代表性的作品，计划于2019年7月份出齐。
韩炳哲作品系列（见识城邦出品）
《精神政治学》（已出）
Psychopolitik
《爱欲之死》（已出）
Agonie des Eros
《在群中》（已出）
Im Schwarm
《他者的消失》（6月即出）
Die Austreibung des Anderen
《疲怠社会》（6月即出）
Müdigkeitsgesellschaft
《娱乐何为》（6月即出）
Gute Unterhaltung
《暴力拓扑学》（8月即出）
Topologie der Gewalt
《透明社会》（8月即出）
Transparenzgesellschaft
《美的救赎》（8月即出）
Die Errettung des Schönen
（2）在国内学界迅速觅得知音。来自哲学界、艺术界、文学界、传播学界、IT界的诸位大咖分别对韩炳哲及其作品做出了积极回应和高度评价。
大数据时代形成的纷繁现象，需要新的哲学思维和框架，韩炳哲的几本书堪称最敏锐、最犀利的时代探测器，是大数据时代的哲学批判指南。
——思郁，自由写作者
德国哲学家韩炳哲的几本小书，大题小做、举重若轻，触及现代人生活的多个层面，是东西方人文精神碰撞的结晶，走进了读者的心灵。
——何道宽，资深翻译家，深圳大学
韩炳哲进一步揭示了数字时代人所面临的困境：我们痴迷于数字媒体从而被重新编程，然而对于后果如何却陷入了盲目和麻木。在群里，每个人都是个人，但每个人又都不是他自己。
——张志伟，哲学史家，中国人民大学哲学院
韩炳哲以其哲学的睿智与分析的犀利，迫使我们去反思数字网络媒体时代的生存情调与伦理处境。……在他的思考中透露出东方哲人的细腻与韵味。
——夏可君，哲学家与策展人，中国人民大学文学院
韩炳哲，这位德国哲学训练、韩国文化浸润的思想性学者，激活了我们早已麻木的爱欲能力。
——林光华，中国人民大学国学院
大数据的应用，让一切都变得越来越精准……在这样的时代，个体的空间与自由需要重新被思考，重新被定义。
——郑悦，《IT经理世界》杂志
对新自由主义与数字化阶级社会的分析，不仅仅是一项哲学知识考古学的工作，它在根本上是政治性的，其答案就在于尼采、海德格尔与德里达等哲学家对主体的超越性之中。
——毛竹，《世界哲学》杂志
韩炳哲的哲思充满灵性，锋芒毕现。……以其一贯的犀利，带给我凝视深渊的勇气。
——贾克防，西北师大哲学系
韩炳哲是互联网时代的精神分析师，在他精确、冷静的诊断之下，智能手机、社交媒体、大数据、物联网种种技术进步都显示出新自由主义秩序对于人类生活的全面宰制。……用短小精悍的文字，与福柯、阿多诺、列维纳斯、阿甘本进行思想碰撞，揭示出这个时代的严峻危机。
——杨小刚，中山大学哲学系",https://dou.img.lithub.cc/book/33442259.jpg,2019-6-1,https://book.douban.com/subject/33442259/,7.7,,3,,,2020-10-11 23:02:00,[德] 韩炳哲 / 2019 / 中信出版集团
30205897,Bullshit Jobs,"From bestselling writer David Graeber, a powerful argument against the rise of meaningless, unfulfilling jobs, and their consequences.
Does your job make a meaningful contribution to the world? In the spring of 2013, David Graeber asked this question in a playful, provocative essay titled “On the Phenomenon of Bullshit Jobs.” It went viral. After a million online views in seventeen different languages, people all over the world are still debating the answer.
There are millions of people—HR consultants, communication coordinators, telemarketing researchers, corporate lawyers—whose jobs are useless, and, tragically, they know it. These people are caught in bullshit jobs.
Graeber explores one of society’s most vexing and deeply felt concerns, indicting among other villains a particular strain of finance capitalism that betrays ideals shared by thinkers ranging from Keynes to Lincoln. Bullshit Jobs gives individuals, corporations, and societies permission to undergo a shift in values, placing creative and caring work at the center of our culture. This book is for everyone who wants to turn their vocation back into an avocation.",https://dou.img.lithub.cc/book/30205897.jpg,2018-5-15,https://book.douban.com/subject/30205897/,7.7,,4,看完彻底对工作的意义这件事儿躺平了,,2020-10-11 23:01:25,David Graeber / 2018 / Allen Lane
26363926,何为良好生活,"本书探讨伦理学中的几个论题。读过几本书的人知道，天下的道理差不多早都被前人讲过。其中有些，我有自己的体会、思考，尝试用当代中国普通读者比较易懂的方式把这些道理重新讲述；有些，前人好像讲得不太对不太好，我尝试讲得更好些。也许没做到——我一直对自己期望不高，更希望的倒是有几个读者能与作者一样，感到诚实的思考实是人生一大乐事。
“我该怎样生活”这个问题不只是人生道路之初的问题，而是贯穿人的一生的问题。这个问题，主要不是选择人生道路的问题，不是选对或选错人生道路的问题，而是行路的问题——知道自己在走什么路，知道这条路该怎么走：我们是否贴切着自己的真实天性行路。
在最初“选择人生道路”的时候，没谁一开始通透了解自己的本性，了解周边环境并预见环境的变化。我们一开始不可能通透了解自己的本性，这不在于我们还不够聪明，而在于我们的本性在一开始不够具体，本性有待在盘根错节的实践中向我们逐渐清晰地显现。我们大概可以在这个意义上去理解歌德说他的浮士德是一系列越来越纯粹或纯洁（rein）的努力。我把这个“纯粹”或“纯洁”理解为：自身通透。我以为，这种自身通透是phronesis最核心的含义——洞明自己行在何处，浑然一体地洞明自己和自己所行之路，从而能贴切着自己的真实天性行路，把自己大致保持在天性所指的道路上。
",https://dou.img.lithub.cc/book/26363926.jpg,2015-4,https://book.douban.com/subject/26363926/,8.6,,4,,,2020-10-08 18:44:40,陈嘉映 / 2015 / 上海文艺出版社
35005125,阅读的故事,"书街里没有王，人人任意而行。
《阅读的故事》是专业读书人唐诺谈阅读的经典散文作品，一部诚恳实用的阅读辞海。以马尔克斯《迷宫中的将军》的片段开启每一章的话题，探讨书籍和阅读的本质困境与种种迷思。十四篇文章涉及阅读的各种面向——阅读的时间、开始、代价、方式、记忆、限制、意义、困惑，等等。唐诺诚实地去正视，去描述，把自己的思考和因应解决之道提供给读者，帮助读者解决阅读途中遭遇的各种难题，并与博尔赫斯、卡尔维诺、本雅明、格雷厄姆·格林等大家共同分享探讨阅读的欣悦与困惑，以及阅读所能唤起的千般感触。唐诺以专业读书人的深度体验、博学者的广阔视野、诗性而绵密的思维路径，为读者打开阅读这个寻常行为下所未曾见的极其宽广而深邃的世界，一个充满可能性的意义之海。
阅读，让我们成为移民。在书籍铺成的永恒困惑之路上，你必会遇见做同一种梦的人。
编辑推荐：
★专业读书人唐诺的阅读进化史，诚恳实用的阅读指南。关于读书，你所有的疑问都可以在这本书里找到答案，打开这份唐诺问卷，找到你的阅读DNA。书读不懂怎么办？下一本书在哪里？太忙了没空读书怎么办？为什么也要读二流的书？四十岁以后的阅读是什么样子？何为一个好的阅读者？马尔克斯推荐的书，和百万人网络投票选出的书，你会买哪一本？……
★ 一部阅读的辞海，现代理想读者之书，直面阅读的本质困境与迷思。“生命如此鬼使神差，阅读也一样。”构筑一种理性清明的现代阅读观，每一个读书人都会深有共鸣的书。阅读作为纯粹消遣的日子已忽焉不存在，现代的阅读者，在歧路和困惑之中阅读，在不满和绝望之间阅读。然而，在书籍铺成的永恒困惑之路上，你必会遇见做同一种梦的人。
★一本可以树状延伸至无限的书，跟随专业读书人唐诺的阅读路径，构建拓展自己的阅读谱系。“书街里没有王，人人任意而行。”旁征博引的博议风格，大量经典文学历史社科著作散落其中。阅读这本书的体验宛如寻宝游戏，爱丽丝梦游仙境般，动辄撞上一个个迷人的书之洞窟。
★《亚洲周刊》年度十大中文好书，阿城、孙甘露、梁文道、蔡康永、陈绮贞诚挚推荐。入选2018世界读书日“高中生必读书目推荐”。
★全新装帧，小开本轻盈便携，打造通识读本的舒适亲近感，适于在日常、旅途中阅读。
名人推荐：
我所书写最多的主题，还是阅读。
——唐诺
唐诺代表着某种现代隐士的精神，他躲在台北一个小咖啡馆里，他的世界由博尔赫斯、卡尔维诺、昆德拉、《左传》等构成。他好像归隐到历史非常有趣的一个缝隙里。他应该是个格局很大的人，但被迫生活在一个格局很小的时代。
——许知远
在两岸三地的知识界，有关阅读的故事由唐诺来写，可说是不二人选，如同张大春的《小说稗类》之于小说理论。唐诺是一个在阅读方面近乎无所不知、无所不深思的人，是一个更驳杂、更繁复的曼古埃尔，是一个海岛上的本雅明。唐诺叙述的线索不仅深入揭示了广义的阅读，同时也是近几十年来中文出版、翻译、思考、研究的具体而微的写照。
这是一部阅读的辞海。这既是一部欣悦之书，也是一部沉痛之书。阅读所能唤起的千般感触，差不多都囊括其中。
这是一部精妙之书，也是一部繁复之书，它涉及的既是阅读之理性也是阅读之迷思。在最基本的意义上，这也是阅读的必由之路。
——孙甘露
《阅读的故事》说是故事，却不像故事，而更像是一个寻找的过程，更像在寻找、探访、问路。
——朱天文
唐诺的文字就是会有读起来畅快的感受，更不论那些大快人心，我也这么想却无法表达的那些，却被精确整理出来的认同。
——陈绮贞
唐诺的“强项”不在记忆力，而在谈天说地的“随意性”，尽管叙说主线不离书、阅读与写作，也谈时政，但唯其娓娓道来的恬淡，才深具震撼力，才能谈出创意与精彩，道出真理。
——《亚洲周刊》",https://dou.img.lithub.cc/book/35005125.jpg,2020-4,https://book.douban.com/subject/35005125/,8.2,,,,,2020-10-06 22:48:25,唐诺 / 2020 / 九州出版社
34950362,我将独自前行,"24岁那年，桃子被东京奥运所吸引，抛下了婚事、离开了故乡，一个人前往陌生的东京。来到东京后，桃子努力工作、结婚成家、又经历了儿女独立、丈夫早逝，一眨眼竟是匆匆五十年。在日复一日的独居生活中，原本认为年老等于失去、等于忍耐寂寞的桃子，开始了解到一个人才能体会的乐趣。在迟暮 之年里，她感受到了全然的自由，和最热闹的孤独。她决定放下过去，“有一个自己所不了解的世界，我要去看看，我将独自前行。”
~~~~~~~~~~~~~~~~~~
★出版2个月销量超过50万册，第158届芥川奖获奖作品
日本全媒体热议之书，标志着日本“玄冬文学”诞生的里程碑式作品，一经出版登上日本亚马逊畅销书榜，创造日本图书销售奇迹。
★惊艳日本文坛的高龄文学新人，以本书见证人生没有太晚的开始
作者若竹千佐子在独居生活中、迟暮之年 里，与自己共处、对话，63岁以这部自传性作品出道，成为日本目前ZUI年长的文学新人。
★另类老人的“东京女子图鉴”，幽默书写人之老境中的勇敢心灵
充满魅力的“大龄”女主人公桃子，讲述人生风浪后的坦然，让我们明白即使老了也可以战斗、冒险，而且无所畏惧。
★从按部就班地承担社会、家庭角色，到为自己而活，写给想在孤独中得到重生的每一个人
这是一部向死而生的心灵絮语，一个孤独者的道别与出走，一个女人的觉醒和重生，也是我们每个人真实的后半生：面对回不去的故乡、回不来的亲人爱人，是忍耐还是重新开始？
★改编电影2020年即将上映，《横道世之介》《南极料理人》导演冲田修一执导，演技派田中裕子和苍井优出演女主人公的老年与青年。
★特邀知名插画师绘制女主人公桃子生命的难忘场景，全彩印制，随书附赠2张日本人偶形书签
~~~~~~~~~~~~~~~~~~
媒体评论：
这部小说的主人公浓缩了战后日本女性的形象，一定会有很多读者觉得《我将独自前行》是在写自己的事情、自己母亲的事情，或者从中看到自己老后的身影。
——文艺评论家 斋藤美奈子
小说中由内而外迸发出的方言非常具有活力和气势，令读者感受到随着年老而滋生的朝气与明朗的活力。
——芥川奖评委 堀江敏幸
读者好评
“才20多岁的我彷佛看到自己未来的模样，并深深感到共鸣。”
“听得见声音，也看得见时间流逝的一部作品，也是一个能感受人生深度的故事，更会让人为自己的老去感到欣喜。”
“在这个故事底层流动的，正是生命的温暖所在。”
“真心让人觉得“一个人真好”。邂逅时觉得欣喜，死别时也觉得解放。用乡音表达的女性心声展露无遗！”
……
“没想到在人生的最后阶段，我身上还能发生这样令人高兴的事。”
——若竹千佐子获芥川奖的感言",https://dou.img.lithub.cc/book/34950362.jpg,2020-3,https://book.douban.com/subject/34950362/,7.4,,,,,2020-09-25 00:18:47,[日] 若竹千佐子 / 2020 / 北京联合出版公司
34429817,存在主义救了我,戈登·马里诺博士真诚讲述了存在主义如何影响他一生的经历。通过学习哲学，他从迷茫的街头少年逆袭成为拳击教练、哲学教授、图书馆馆长。本书不仅是他走出困境的真实记录，也是存在主义的思想史。通过引用克尔凯郭尔、托尔斯泰、尼采、萨特、加缪等哲人的金句，他阐述了存在主义的哲学特征和 当代价值，以及存在主义如何克服影响人类行为的负面情绪。,https://dou.img.lithub.cc/book/34429817.jpg,2019-7,https://book.douban.com/subject/34429817/,6.6,,,,,2020-09-17 13:10:06,[美] 戈登·马里诺 / 2019 / 北京联合出版公司
27624390,云彩收集者手册,本书介绍了46种云彩和大气光学现象，并且收录了全世界云彩爱好者 拍摄的百余幅精彩摄影作品。从太空 边缘的神秘夜光云，到我们周围的重重雾霭，都在这本手册之中。即使没有任何自然观察经验，读者也可以了解云彩的名称、特征、形成原因，鉴别云的种类，并利用书中的趣味记分系统与亲朋好友展开观云竞赛。,https://dou.img.lithub.cc/book/27624390.jpg,2018-3,https://book.douban.com/subject/27624390/,8.4,,,,,2020-09-17 09:52:22,[英] 加文·普雷特-平尼 加文·普雷特-平尼 / 2018 / 译林出版社
35092383,把自己作为方法,两代学人，跨越北京、牛津、温州、杭州、上海五地，历时三年完成了这场谈话。从项飙教授的个人经验切入，追索一系列超越自我的问题，其中涉及对中国社会半个世纪以来的变化、知识共同体、全球化与民粹主义、人类学方法论等题目的思考。这本书提供了一份对话实录，也给出了一种审视问题、 思维操练的方法——在自我泛滥的潮流中，如何给自己定位，在全球化的年代，如何创造性地建设身边的小世界，在思想受困的社会，如何回答宏大的命题。,https://dou.img.lithub.cc/book/35092383.jpg,2020-7-1,https://book.douban.com/subject/35092383/,8.4,,,,,2020-09-16 13:12:47,项飙 吴琦 / 2020 / 上海文艺出版社
25861795,重来2,"“不再需要办公室”，这不仅仅是未来才有的事——它已经发生了。现在，轮到你迈开脚步，跟上时代的步伐了。
上百万的员工和成千上万的企业已经发现了远程工作的乐趣和好处。然而，远程工作方式还没有成为常见的选择。事实上，远程工作的技术手段都已齐备。还没有升级换代的，是人们的思想。
这本书的目的就是帮你把想法升级换代。作者会向你展示远程工作的诸多好处：可以找到最优秀的人才，从摧残灵魂的通勤路上解脱出来……还会对坊间流传的托词和借口一一进行分析，比如，创新只能发生在面对面谈话的时候，远程之后公司文化会慢慢消亡等等。在书中，你还会找到充分发挥远程工作方式优势的工具和方法，也会看到有哪些不利因素可能会影响到你，并提前做好应对准备。
书中呈现的全是第一手的经验。作者创立的软件公司37signals（现更名为Basecamp）团队成员居住在世界各地，却成为全世界效率最高的软件公司之一，是通过远程方式协同工作的典范。
远程工作犹如打开了一扇通往新世界的大门。这个美好的新世界超越了工业时代对办公室的笃信。在这个新世界里，作者摒弃了一个覆满尘土的旧观念:“远程工作（外包）是用最低成本来提升业绩的好办法”，继而提出了一个全新的观念：远程工作既能提升工作质量，又能提高员工满意度，并能让所有人不必等到退休后才能享受生活的美好。",https://dou.img.lithub.cc/book/25861795.jpg,2014-4-8,https://book.douban.com/subject/25861795/,7.2,,,,,2020-09-15 15:09:29,[美] 贾森·弗里德 [美] 戴维·海涅迈尔·汉森 / 2014 / 中信出版社
